SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1222","191","1413","20241207"
"1","2","제주여행","여행","국내여행","제주특별자치도","727","129","856","20241207"
"2","3","군산여행","여행","국내여행","전라북도","675","67","742","20241207"
"3","4","여수여행","여행","국내여행","전라남도","642","94","736","20241207"
"4","5","경주여행","여행","국내여행","경상북도","623","96","719","20241207"
"5","6","강릉여행","여행","국내여행","강원도","561","104","665","20241207"
"6","7","속초여행","여행","국내여행","강원도","526","84","610","20241207"
"7","8","전주여행","여행","국내여행","전라북도","444","66","510","20241207"
"8","9","대구여행","여행","국내여행","대구광역시","443","62","505","20241207"
"9","10","목포여행","여행","국내여행","전라남도","431","40","471","20241207"
