SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1752","679","2431","20240701"
"1","2","여수여행","여행","국내여행","전라남도","1331","488","1819","20240701"
"2","3","제주여행","여행","국내여행","제주특별자치도","1043","384","1427","20240701"
"3","4","경주여행","여행","국내여행","경상북도","863","387","1250","20240701"
"4","5","강릉여행","여행","국내여행","강원도","860","344","1204","20240701"
"5","6","속초여행","여행","국내여행","강원도","788","413","1201","20240701"
"6","7","군산여행","여행","국내여행","전라북도","672","199","871","20240701"
"7","8","대전여행","여행","국내여행","대전광역시","628","209","837","20240701"
"8","9","전주여행","여행","국내여행","전라북도","554","163","717","20240701"
"9","10","목포여행","여행","국내여행","전라남도","479","221","700","20240701"
