SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1146","619","1765","20250425"
"1","2","경주여행","여행","국내여행","경상북도","877","472","1349","20250425"
"2","3","군산여행","여행","국내여행","전라북도","926","352","1278","20250425"
"3","4","강릉여행","여행","국내여행","강원도","731","369","1100","20250425"
"4","5","제주여행","여행","국내여행","제주특별자치도","726","305","1031","20250425"
"5","6","여수여행","여행","국내여행","전라남도","669","337","1006","20250425"
"6","7","속초여행","여행","국내여행","강원도","594","326","920","20250425"
"7","8","전주여행","여행","국내여행","전라북도","596","310","906","20250425"
"8","9","대전여행","여행","국내여행","대전광역시","555","259","814","20250425"
"9","10","대구여행","여행","국내여행","대구광역시","486","234","720","20250425"
