SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1802","804","2606","20240710"
"1","2","여수여행","여행","국내여행","전라남도","1288","510","1798","20240710"
"2","3","강릉여행","여행","국내여행","강원도","955","439","1394","20240710"
"3","4","제주여행","여행","국내여행","제주특별자치도","971","365","1336","20240710"
"4","5","속초여행","여행","국내여행","강원도","858","403","1261","20240710"
"5","6","경주여행","여행","국내여행","경상북도","871","377","1248","20240710"
"6","7","군산여행","여행","국내여행","전라북도","817","238","1055","20240710"
"7","8","대전여행","여행","국내여행","대전광역시","625","181","806","20240710"
"8","9","목포여행","여행","국내여행","전라남도","535","225","760","20240710"
"9","10","전주여행","여행","국내여행","전라북도","550","205","755","20240710"
