SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","가평여행","여행","국내여행","경기도","0","0","0","20250523"
"1","2","강남여행","여행","국내여행","서울특별시","0","0","0","20250523"
"2","3","강동여행","여행","국내여행","서울특별시","0","0","0","20250523"
"3","4","강릉여행","여행","국내여행","강원도","0","0","0","20250523"
"4","5","강북여행","여행","국내여행","서울특별시","0","0","0","20250523"
"5","6","강서여행","여행","국내여행","서울특별시","0","0","0","20250523"
"6","7","강진여행","여행","국내여행","전라남도","0","0","0","20250523"
"7","8","강화여행","여행","국내여행","인천광역시","0","0","0","20250523"
"8","9","거제여행","여행","국내여행","경상남도","0","0","0","20250523"
"9","10","거창여행","여행","국내여행","경상남도","0","0","0","20250523"
