SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1539","357","1896","20241001"
"1","2","경주여행","여행","국내여행","경상북도","1468","278","1746","20241001"
"2","3","제주여행","여행","국내여행","제주특별자치도","1241","269","1510","20241001"
"3","4","군산여행","여행","국내여행","전라북도","1242","161","1403","20241001"
"4","5","여수여행","여행","국내여행","전라남도","985","163","1148","20241001"
"5","6","강릉여행","여행","국내여행","강원도","916","164","1080","20241001"
"6","7","속초여행","여행","국내여행","강원도","829","175","1004","20241001"
"7","8","전주여행","여행","국내여행","전라북도","833","162","995","20241001"
"8","9","대구여행","여행","국내여행","대구광역시","683","124","807","20241001"
"9","10","대전여행","여행","국내여행","대전광역시","673","117","790","20241001"
