SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","2063","729","2792","20240229"
"1","2","군산여행","여행","국내여행","전라북도","1753","452","2205","20240229"
"2","3","여수여행","여행","국내여행","전라남도","1474","396","1870","20240229"
"3","4","경주여행","여행","국내여행","경상북도","1253","478","1731","20240229"
"4","5","강릉여행","여행","국내여행","강원도","1121","461","1582","20240229"
"5","6","제주여행","여행","국내여행","제주특별자치도","1133","387","1520","20240229"
"6","7","전주여행","여행","국내여행","전라북도","1096","346","1442","20240229"
"7","8","속초여행","여행","국내여행","강원도","946","307","1253","20240229"
"8","9","대구여행","여행","국내여행","대구광역시","838","360","1198","20240229"
"9","10","목포여행","여행","국내여행","전라남도","870","220","1090","20240229"
