SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1835","879","2714","20250113"
"1","2","강릉여행","여행","국내여행","강원도","1093","505","1598","20250113"
"2","3","제주여행","여행","국내여행","제주특별자치도","990","430","1420","20250113"
"3","4","경주여행","여행","국내여행","경상북도","889","399","1288","20250113"
"4","5","여수여행","여행","국내여행","전라남도","838","380","1218","20250113"
"5","6","군산여행","여행","국내여행","전라북도","885","287","1172","20250113"
"6","7","대전여행","여행","국내여행","대전광역시","678","228","906","20250113"
"7","8","전주여행","여행","국내여행","전라북도","635","265","900","20250113"
"8","9","속초여행","여행","국내여행","강원도","562","319","881","20250113"
"9","10","대구여행","여행","국내여행","대구광역시","531","200","731","20250113"
