SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1726","202","1928","20250208"
"1","2","제주여행","여행","국내여행","제주특별자치도","1372","133","1505","20250208"
"2","3","경주여행","여행","국내여행","경상북도","892","136","1028","20250208"
"3","4","군산여행","여행","국내여행","전라북도","892","104","996","20250208"
"4","5","강릉여행","여행","국내여행","강원도","810","120","930","20250208"
"5","6","여수여행","여행","국내여행","전라남도","706","113","819","20250208"
"6","7","속초여행","여행","국내여행","강원도","630","102","732","20250208"
"7","8","전주여행","여행","국내여행","전라북도","609","98","707","20250208"
"8","9","대전여행","여행","국내여행","대전광역시","602","102","704","20250208"
"9","10","대구여행","여행","국내여행","대구광역시","614","75","689","20250208"
