SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1342","427","1769","20241231"
"1","2","제주여행","여행","국내여행","제주특별자치도","918","291","1209","20241231"
"2","3","강릉여행","여행","국내여행","강원도","807","235","1042","20241231"
"3","4","군산여행","여행","국내여행","전라북도","759","130","889","20241231"
"4","5","경주여행","여행","국내여행","경상북도","643","197","840","20241231"
"5","6","여수여행","여행","국내여행","전라남도","631","181","812","20241231"
"6","7","속초여행","여행","국내여행","강원도","565","114","679","20241231"
"7","8","전주여행","여행","국내여행","전라북도","401","116","517","20241231"
"8","9","대전여행","여행","국내여행","대전광역시","369","118","487","20241231"
"9","10","목포여행","여행","국내여행","전라남도","327","108","435","20241231"
