SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1812","787","2599","20250210"
"1","2","경주여행","여행","국내여행","경상북도","1034","480","1514","20250210"
"2","3","제주여행","여행","국내여행","제주특별자치도","1041","405","1446","20250210"
"3","4","강릉여행","여행","국내여행","강원도","848","404","1252","20250210"
"4","5","여수여행","여행","국내여행","전라남도","806","413","1219","20250210"
"5","6","군산여행","여행","국내여행","전라북도","822","323","1145","20250210"
"6","7","전주여행","여행","국내여행","전라북도","771","276","1047","20250210"
"7","8","속초여행","여행","국내여행","강원도","631","276","907","20250210"
"8","9","대전여행","여행","국내여행","대전광역시","643","243","886","20250210"
"9","10","목포여행","여행","국내여행","전라남도","590","238","828","20250210"
