SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1730","704","2434","20250116"
"1","2","강릉여행","여행","국내여행","강원도","931","430","1361","20250116"
"2","3","제주여행","여행","국내여행","제주특별자치도","930","286","1216","20250116"
"3","4","경주여행","여행","국내여행","경상북도","811","398","1209","20250116"
"4","5","여수여행","여행","국내여행","전라남도","767","292","1059","20250116"
"5","6","군산여행","여행","국내여행","전라북도","785","221","1006","20250116"
"6","7","속초여행","여행","국내여행","강원도","553","302","855","20250116"
"7","8","전주여행","여행","국내여행","전라북도","576","239","815","20250116"
"8","9","대전여행","여행","국내여행","대전광역시","517","213","730","20250116"
"9","10","대구여행","여행","국내여행","대구광역시","463","184","647","20250116"
