SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1057","533","1590","20250620"
"1","2","제주여행","여행","국내여행","제주특별자치도","662","615","1277","20250620"
"2","3","여수여행","여행","국내여행","전라남도","603","288","891","20250620"
"3","4","강릉여행","여행","국내여행","강원도","547","281","828","20250620"
"4","5","경주여행","여행","국내여행","경상북도","539","208","747","20250620"
"5","6","군산여행","여행","국내여행","전라북도","523","204","727","20250620"
"6","7","속초여행","여행","국내여행","강원도","452","218","670","20250620"
"7","8","대전여행","여행","국내여행","대전광역시","357","158","515","20250620"
"8","9","전주여행","여행","국내여행","전라북도","340","168","508","20250620"
"9","10","목포여행","여행","국내여행","전라남도","323","140","463","20250620"
