SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1800","606","2406","20240131"
"1","2","제주여행","여행","국내여행","제주특별자치도","1396","456","1852","20240131"
"2","3","여수여행","여행","국내여행","전라남도","1065","315","1380","20240131"
"3","4","경주여행","여행","국내여행","경상북도","910","323","1233","20240131"
"4","5","강릉여행","여행","국내여행","강원도","889","314","1203","20240131"
"5","6","군산여행","여행","국내여행","전라북도","849","206","1055","20240131"
"6","7","전주여행","여행","국내여행","전라북도","639","234","873","20240131"
"7","8","대구여행","여행","국내여행","대구광역시","594","269","863","20240131"
"8","9","속초여행","여행","국내여행","강원도","555","175","730","20240131"
"9","10","대전여행","여행","국내여행","대전광역시","496","147","643","20240131"
