SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1612","224","1836","20240414"
"1","2","여수여행","여행","국내여행","전라남도","1414","162","1576","20240414"
"2","3","경주여행","여행","국내여행","경상북도","1235","193","1428","20240414"
"3","4","제주여행","여행","국내여행","제주특별자치도","1130","171","1301","20240414"
"4","5","군산여행","여행","국내여행","전라북도","1080","95","1175","20240414"
"5","6","강릉여행","여행","국내여행","강원도","795","122","917","20240414"
"6","7","전주여행","여행","국내여행","전라북도","753","97","850","20240414"
"7","8","대구여행","여행","국내여행","대구광역시","614","88","702","20240414"
"8","9","목포여행","여행","국내여행","전라남도","591","78","669","20240414"
"9","10","속초여행","여행","국내여행","강원도","572","81","653","20240414"
