SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1486","208","1694","20241214"
"1","2","제주여행","여행","국내여행","제주특별자치도","824","246","1070","20241214"
"2","3","강릉여행","여행","국내여행","강원도","689","144","833","20241214"
"3","4","여수여행","여행","국내여행","전라남도","721","97","818","20241214"
"4","5","경주여행","여행","국내여행","경상북도","672","112","784","20241214"
"5","6","군산여행","여행","국내여행","전라북도","711","63","774","20241214"
"6","7","속초여행","여행","국내여행","강원도","644","107","751","20241214"
"7","8","전주여행","여행","국내여행","전라북도","443","61","504","20241214"
"8","9","대구여행","여행","국내여행","대구광역시","431","62","493","20241214"
"9","10","대전여행","여행","국내여행","대전광역시","445","43","488","20241214"
