SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","2541","240","2781","20240301"
"1","2","군산여행","여행","국내여행","전라북도","2143","134","2277","20240301"
"2","3","여수여행","여행","국내여행","전라남도","1809","164","1973","20240301"
"3","4","경주여행","여행","국내여행","경상북도","1384","165","1549","20240301"
"4","5","제주여행","여행","국내여행","제주특별자치도","1283","236","1519","20240301"
"5","6","강릉여행","여행","국내여행","강원도","1106","142","1248","20240301"
"6","7","전주여행","여행","국내여행","전라북도","1082","91","1173","20240301"
"7","8","목포여행","여행","국내여행","전라남도","1083","71","1154","20240301"
"8","9","대구여행","여행","국내여행","대구광역시","950","178","1128","20240301"
"9","10","속초여행","여행","국내여행","강원도","966","98","1064","20240301"
