SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1870","186","2056","20240505"
"1","2","여수여행","여행","국내여행","전라남도","1494","138","1632","20240505"
"2","3","제주여행","여행","국내여행","제주특별자치도","1317","143","1460","20240505"
"3","4","경주여행","여행","국내여행","경상북도","1201","142","1343","20240505"
"4","5","군산여행","여행","국내여행","전라북도","1245","69","1314","20240505"
"5","6","강릉여행","여행","국내여행","강원도","842","103","945","20240505"
"6","7","전주여행","여행","국내여행","전라북도","826","83","909","20240505"
"7","8","속초여행","여행","국내여행","강원도","744","88","832","20240505"
"8","9","대구여행","여행","국내여행","대구광역시","749","72","821","20240505"
"9","10","목포여행","여행","국내여행","전라남도","677","63","740","20240505"
