SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1959","769","2728","20240805"
"1","2","여수여행","여행","국내여행","전라남도","1606","595","2201","20240805"
"2","3","강릉여행","여행","국내여행","강원도","1020","424","1444","20240805"
"3","4","속초여행","여행","국내여행","강원도","1001","416","1417","20240805"
"4","5","제주여행","여행","국내여행","제주특별자치도","1030","382","1412","20240805"
"5","6","경주여행","여행","국내여행","경상북도","951","428","1379","20240805"
"6","7","군산여행","여행","국내여행","전라북도","1044","285","1329","20240805"
"7","8","남해여행","여행","국내여행","경상남도","772","357","1129","20240805"
"8","9","목포여행","여행","국내여행","전라남도","678","234","912","20240805"
"9","10","전주여행","여행","국내여행","전라북도","622","249","871","20240805"
