SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1043","512","1555","20250320"
"1","2","경주여행","여행","국내여행","경상북도","758","416","1174","20250320"
"2","3","제주여행","여행","국내여행","제주특별자치도","768","320","1088","20250320"
"3","4","군산여행","여행","국내여행","전라북도","747","282","1029","20250320"
"4","5","여수여행","여행","국내여행","전라남도","702","320","1022","20250320"
"5","6","강릉여행","여행","국내여행","강원도","618","353","971","20250320"
"6","7","전주여행","여행","국내여행","전라북도","479","287","766","20250320"
"7","8","속초여행","여행","국내여행","강원도","435","227","662","20250320"
"8","9","대전여행","여행","국내여행","대전광역시","398","186","584","20250320"
"9","10","남해여행","여행","국내여행","경상남도","315","189","504","20250320"
