SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1325","676","2001","20250424"
"1","2","경주여행","여행","국내여행","경상북도","863","554","1417","20250424"
"2","3","군산여행","여행","국내여행","전라북도","914","421","1335","20250424"
"3","4","제주여행","여행","국내여행","제주특별자치도","784","349","1133","20250424"
"4","5","강릉여행","여행","국내여행","강원도","648","410","1058","20250424"
"5","6","여수여행","여행","국내여행","전라남도","572","406","978","20250424"
"6","7","전주여행","여행","국내여행","전라북도","631","338","969","20250424"
"7","8","속초여행","여행","국내여행","강원도","531","344","875","20250424"
"8","9","대전여행","여행","국내여행","대전광역시","523","297","820","20250424"
"9","10","목포여행","여행","국내여행","전라남도","452","297","749","20250424"
