SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1159","634","1793","20250528"
"1","2","군산여행","여행","국내여행","전라북도","1003","377","1380","20250528"
"2","3","경주여행","여행","국내여행","경상북도","762","482","1244","20250528"
"3","4","여수여행","여행","국내여행","전라남도","795","411","1206","20250528"
"4","5","강릉여행","여행","국내여행","강원도","729","454","1183","20250528"
"5","6","제주여행","여행","국내여행","제주특별자치도","749","405","1154","20250528"
"6","7","전주여행","여행","국내여행","전라북도","576","349","925","20250528"
"7","8","대전여행","여행","국내여행","대전광역시","489","301","790","20250528"
"8","9","속초여행","여행","국내여행","강원도","446","337","783","20250528"
"9","10","목포여행","여행","국내여행","전라남도","441","227","668","20250528"
