SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","제주여행","여행","국내여행","제주특별자치도","1289","446","1735","20240305"
"1","2","부산여행","여행","국내여행","부산광역시","1230","429","1659","20240305"
"2","3","여수여행","여행","국내여행","전라남도","854","319","1173","20240305"
"3","4","경주여행","여행","국내여행","경상북도","758","368","1126","20240305"
"4","5","군산여행","여행","국내여행","전라북도","717","223","940","20240305"
"5","6","강릉여행","여행","국내여행","강원도","585","246","831","20240305"
"6","7","전주여행","여행","국내여행","전라북도","532","212","744","20240305"
"7","8","목포여행","여행","국내여행","전라남도","408","150","558","20240305"
"8","9","대구여행","여행","국내여행","대구광역시","405","153","558","20240305"
"9","10","대전여행","여행","국내여행","대전광역시","411","138","549","20240305"
