SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1229","457","1686","20240823"
"1","2","경주여행","여행","국내여행","경상북도","796","385","1181","20240823"
"2","3","여수여행","여행","국내여행","전라남도","819","350","1169","20240823"
"3","4","제주여행","여행","국내여행","제주특별자치도","823","305","1128","20240823"
"4","5","강릉여행","여행","국내여행","강원도","710","307","1017","20240823"
"5","6","군산여행","여행","국내여행","전라북도","772","229","1001","20240823"
"6","7","속초여행","여행","국내여행","강원도","659","290","949","20240823"
"7","8","목포여행","여행","국내여행","전라남도","567","189","756","20240823"
"8","9","대전여행","여행","국내여행","대전광역시","552","186","738","20240823"
"9","10","전주여행","여행","국내여행","전라북도","477","200","677","20240823"
