SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1337","195","1532","20240824"
"1","2","여수여행","여행","국내여행","전라남도","986","139","1125","20240824"
"2","3","군산여행","여행","국내여행","전라북도","942","86","1028","20240824"
"3","4","경주여행","여행","국내여행","경상북도","861","137","998","20240824"
"4","5","제주여행","여행","국내여행","제주특별자치도","838","136","974","20240824"
"5","6","강릉여행","여행","국내여행","강원도","784","125","909","20240824"
"6","7","속초여행","여행","국내여행","강원도","685","90","775","20240824"
"7","8","전주여행","여행","국내여행","전라북도","587","77","664","20240824"
"8","9","목포여행","여행","국내여행","전라남도","581","78","659","20240824"
"9","10","대전여행","여행","국내여행","대전광역시","523","72","595","20240824"
