SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","2327","349","2676","20240204"
"1","2","제주여행","여행","국내여행","제주특별자치도","1574","277","1851","20240204"
"2","3","여수여행","여행","국내여행","전라남도","1406","176","1582","20240204"
"3","4","경주여행","여행","국내여행","경상북도","1330","178","1508","20240204"
"4","5","강릉여행","여행","국내여행","강원도","1173","175","1348","20240204"
"5","6","군산여행","여행","국내여행","전라북도","1201","92","1293","20240204"
"6","7","속초여행","여행","국내여행","강원도","898","106","1004","20240204"
"7","8","전주여행","여행","국내여행","전라북도","858","118","976","20240204"
"8","9","대구여행","여행","국내여행","대구광역시","732","178","910","20240204"
"9","10","목포여행","여행","국내여행","전라남도","638","79","717","20240204"
