SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1199","571","1770","20240905"
"1","2","경주여행","여행","국내여행","경상북도","969","464","1433","20240905"
"2","3","제주여행","여행","국내여행","제주특별자치도","871","321","1192","20240905"
"3","4","군산여행","여행","국내여행","전라북도","852","256","1108","20240905"
"4","5","여수여행","여행","국내여행","전라남도","751","349","1100","20240905"
"5","6","강릉여행","여행","국내여행","강원도","577","301","878","20240905"
"6","7","전주여행","여행","국내여행","전라북도","523","221","744","20240905"
"7","8","속초여행","여행","국내여행","강원도","496","192","688","20240905"
"8","9","대전여행","여행","국내여행","대전광역시","501","178","679","20240905"
"9","10","목포여행","여행","국내여행","전라남도","386","197","583","20240905"
