SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1382","594","1976","20240321"
"1","2","제주여행","여행","국내여행","제주특별자치도","1197","489","1686","20240321"
"2","3","경주여행","여행","국내여행","경상북도","997","524","1521","20240321"
"3","4","여수여행","여행","국내여행","전라남도","1122","359","1481","20240321"
"4","5","군산여행","여행","국내여행","전라북도","748","245","993","20240321"
"5","6","강릉여행","여행","국내여행","강원도","682","280","962","20240321"
"6","7","전주여행","여행","국내여행","전라북도","578","248","826","20240321"
"7","8","대구여행","여행","국내여행","대구광역시","428","225","653","20240321"
"8","9","목포여행","여행","국내여행","전라남도","462","177","639","20240321"
"9","10","대전여행","여행","국내여행","대전광역시","432","177","609","20240321"
