SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1061","495","1556","20241024"
"1","2","경주여행","여행","국내여행","경상북도","905","458","1363","20241024"
"2","3","제주여행","여행","국내여행","제주특별자치도","760","343","1103","20241024"
"3","4","군산여행","여행","국내여행","전라북도","804","295","1099","20241024"
"4","5","여수여행","여행","국내여행","전라남도","743","312","1055","20241024"
"5","6","전주여행","여행","국내여행","전라북도","595","276","871","20241024"
"6","7","강릉여행","여행","국내여행","강원도","531","297","828","20241024"
"7","8","속초여행","여행","국내여행","강원도","513","227","740","20241024"
"8","9","통영여행","여행","국내여행","경상남도","451","181","632","20241024"
"9","10","대구여행","여행","국내여행","대구광역시","453","173","626","20241024"
