순위,관광지ID,관광지명,분류
82,da5659c6a6cae312cf98d95bdbc00af6,운정체육공원,도시공원
84,db7f14a7cc7dce098970ccac815c9ccc,한옥체험마을살림채,펜션/민박
85,c0cbea7ec683a0cc76d04cf5991a9549,파평체육공원,도시공원
86,2f985ecffc58b741fe3edd2283df7247,통일공원,도시공원
87,d867744527022643ff51069686c88122,프로방스,펜션/민박
88,fecd9849410ecc9e0090ee03c761347f,화석정,역사유적지
88,abe4f93a90270bd6dc48248eaa06937d,에이스볼파크야구장,레저스포츠시설
90,a5c32b2ab528e03aa9a61a1dacf4c3f6,선유시장,시장
90,d80e1b8c379a799fdd353e52749a83a6,미즈호텔,모텔
90,34eb9f2c15b534e096df3b6775fe9453,솔가람아트홀,공연시설
90,14b6f94c5dcda980a9100562475d6a30,오블라디풀빌라,펜션/민박
94,91d10c23191ef97428aee613b4f2e677,장산전망대,랜드마크관광
94,b0d9f0a100c3f2bb7b28837a82740dc2,퍼스트가든빛축제,기타문화관광지
94,de535e267c10a7c88f2ed4283e8484da,검단사,종교성지
97,19ff23be9f3221eb635d6ee1b9716ce3,취영루만두박물관,전시시설
97,4550db001612984b8a9659c0623e1bec,광탄시장,시장
97,0580af409e7770eb45925486fecd52e1,탄현체육공원,도시공원
100,c3a922fc0766e9e5f2575ac17ff115d2,신데렐라모텔,모텔
