순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,임진각관광지,202001,18032,18032.0
2,경기도,파주시,통일전망대,202001,5748,5748.0
3,경기도,파주시,산머루농원,202001,2750,2750.0
4,경기도,파주시,헤이리예술마을,202001,1867,1867.0
5,경기도,파주시,벽초지수목원,202001,78,78.0
6,경기도,파주시,황희선생유적지,202001,4,4.0
7,경기도,파주시,율곡선생유적지,202001,3,3.0
8,경기도,파주시,영집궁시박물관,202001,2,2.0
