순위,관광지ID,관광지명,분류
31,b1b7fe84a7d62a2e75e88e09276be6c0,임진각평화누리캠핑장,숙박
32,7cb02cfaa4a6b43d826fa840a7cbdeff,CGV/파주문산,문화관광
33,41e00ec5d68c9ee6425522aab554349d,문산자유시장,쇼핑
34,960a133e5e452ad72bc27a9701c308bd,메가박스/파주금촌,문화관광
35,4cc3ba145498006d92d61503d06d3031,롯데시네마/파주운정,문화관광
36,bc680d582b21d2f20c185abbe4ceed90,지지향게스트하우스,숙박
37,c1816c5022f03ebfd494cbdac2b4814a,파주CC,레저스포츠
38,85a33edd9d7ef8c4b9e2b18e697b5390,동화힐링캠프,숙박
39,1aabc6f644c6f6a94ca0b88aceb07cfd,마장호수공원,문화관광
40,ffaa593b638f70053ceed146fbe7c76e,판문점,기타관광
41,e1a30f9e7254555ab8502aece514d7f5,서원힐스CC,레저스포츠
42,bec65ddf43bb6fe97df92e7a7abce25b,아지동테마파크,문화관광
43,3195ca8b0e429cf4aa1a1c37ad2796dd,피노키오뮤지엄,문화관광
44,20603f3e62b55288a70171d4b9b00465,대교트라움벨트,문화관광
45,f78416774c6b489e23b5aa6b84c8fce4,파주이이유적,역사관광
46,4eb4db9a415a5637a8e0c2c55e6beb3a,파주가야랜드,체험관광
47,ea9af19872ea6f89502ae63c8b83367a,명필름아트센터,문화관광
48,faff2ef29237f46a18f0290820d6c286,아이존게임박물관,문화관광
49,ab877cfe858382acf39ee3115fe1053e,타이거CC,레저스포츠
50,6fa2aa22c0de9d24cf98fe0096ea5feb,호텔시에나,숙박
51,3b8daccd597a508de28c1f45dd56fed1,아미가골프장,레저스포츠
52,9a1b61a4967c1ba371d13a2aaddb6e34,스마트KU골프파빌리온,레저스포츠
53,7f173be334b2e7d6b9658b4b366402b0,율곡수목원,자연관광
54,d6a972d506b2b7e7e7d680d25c30463a,하니랜드,문화관광
55,1b9928eeaf2065c6406dca7fd58517c9,마장호수,자연관광
56,d867744527022643ff51069686c88122,프로방스,숙박
57,c8a2d04e988792042ca48dfde9d1407f,오성골프클럽,레저스포츠
58,50c85ad9bdfd67f0879e38728e1a41e2,헤이리시네마,문화관광
59,60914233f0d72e6200d9cae529a1c2fd,심학산둘레길,기타관광
60,e7e183dedfbef97f99b152c3974a7072,노스팜CC,레저스포츠
61,f7688e9e63207c3f02fa33de4729c77f,베스트밸리GC,레저스포츠
62,de19ce157c4210ec93d222a2823dd90f,서원밸리CC,레저스포츠
63,054cd0dae1d369c36eb973603e22e832,롯데쇼핑롭스파주아울렛점,쇼핑
64,5ba58956030aee3e1bff9b33349d5e30,힐즈호텔,숙박
65,d80e1b8c379a799fdd353e52749a83a6,미즈호텔,숙박
66,ad80a68c67a5d5f2942f5a0b5e2691c0,반구정,역사관광
67,04a0154e9869db9bf645448404707719,파주리조트골프클럽PRGC,레저스포츠
68,fecd9849410ecc9e0090ee03c761347f,화석정,역사관광
69,e8187786cb1da91628e45bf1fc2f7794,못난이유원지,문화관광
70,c821a7f19ce56bc0a7cd7777a19835b1,파주팜랜드,기타관광
71,e03bd741ad8e02f4bededc7d785a224e,쥬라리움/파주점,문화관광
72,382f4c95b87ee7b8a0ed07179b22f27f,금촌전통시장,쇼핑
73,1e2e763c5f4343a048cbab40d87e3029,파주J퍼블릭GC,레저스포츠
74,750985c562e39bebf6af094dbfc0a121,파주삼릉,역사관광
75,9a1a8f98f7eeca4cc1a252aff197052c,제3땅굴,기타관광
76,7e51f6cf977e6f04b3d353d5fdafdb73,도라전망대,문화관광
77,0f3d8c6ee51560fd404daedea8769c74,황포돛배나루터,기타관광
78,fcb65b55359c8d8003b516c29e5a11c1,금촌통일시장,쇼핑
79,5f4eb09e90278cec45c8d49b8fc5dc4e,타조마을,체험관광
80,bb4e1f5bdc3916fd604a1b3ffe5a8407,봉일천종합시장,쇼핑
81,c6abb28f2eb2aff78336127606ad3bea,이채쇼핑몰,쇼핑
82,e3eb11d5fc8791b1c6a6efe4d62ae5ba,발랑저수지,자연관광
83,d38b03ce3f2dab83468c6b25e62298a9,운정건강공원,문화관광
84,d8f3cd172da27cfc1eb5b9e0fa205c69,프로방스마술극장,문화관광
85,13ec13a2c14c8c2d0bbd645c919d63f1,파주메이트호텔,숙박
86,91d10c23191ef97428aee613b4f2e677,장산전망대,문화관광
87,877f0160d905ac319322724a9592986b,파주공룡박물관,문화관광
88,ca14aacb79b057a0fd11502e50b00337,러브인프로방스빛축제,문화관광
89,7a91a77eb4c3a5b547f6a9186893b694,호텔더블유원,숙박
90,664ddc2b7d21e664f26ce5de8a3de40e,용암사,역사관광
91,de535e267c10a7c88f2ed4283e8484da,검단사,역사관광
92,f8faa6e49def32f1fc6ebe4de3d957b1,어린이미술관자란다,문화관광
93,f746d8141df5fd8ad4bec920ba6dc23c,파주영어마을캠핑장,숙박
94,c6022543141ce4b3d369b5d66a2fbf30,다온무인텔,숙박
95,262f3e6e2b12c76c62789cb32a482d13,하니랜드눈썰매장,레저스포츠
96,453c3f882ce9dc7cd2d85c22f40c37cd,칼튼호텔,숙박
97,394267994d84ed879274bf65b8ed19fe,율곡습지공원,문화관광
98,ec2dd56cac630cb65383ed0cbcd144c8,사파리체험테마파크,기타관광
99,b0de765103f3118fa841434c2d281fe6,쇠꼴마을눈썰매장,레저스포츠
100,35b0d5f9c105b6d1db6192118334cd58,활판인쇄박물관,문화관광
