성/연령,지역명,비율
40대 남성,경기도 용인시 처인구,11.4
50대 남성,경기도 용인시 처인구,11.4
20대 남성,경기도 용인시 처인구,11.1
30대 남성,경기도 용인시 처인구,10.1
50대 여성,경기도 용인시 처인구,8.7
40대 여성,경기도 용인시 처인구,8.4
20대 여성,경기도 용인시 처인구,8.2
30대 여성,경기도 용인시 처인구,7.1
60대 남성,경기도 용인시 처인구,6.0
60대 여성,경기도 용인시 처인구,4.4
10대 남성,경기도 용인시 처인구,4.3
10대 여성,경기도 용인시 처인구,3.9
70대 이상 남성,경기도 용인시 처인구,2.0
70대 이상 여성,경기도 용인시 처인구,1.7
10대 미만 여성,경기도 용인시 처인구,0.7
10대 미만 남성,경기도 용인시 처인구,0.6
