순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,헤이리예술마을,202003,38,38.0
2,경기도,파주시,임진각관광지,202003,16,16.0
3,경기도,파주시,우농타조농장,202003,7,7.0
