업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,5015,6338,-20.9,26499,21040,25.9
레저스포츠,2871,2293,25.2,26499,21040,25.9
문화관광,2568,1953,31.5,26499,21040,25.9
쇼핑,5546,3198,73.4,26499,21040,25.9
숙박,780,376,107.4,26499,21040,25.9
역사관광,624,516,20.9,26499,21040,25.9
음식,8641,5899,46.5,26499,21040,25.9
자연관광,340,442,-23.1,26499,21040,25.9
체험관광,114,25,356.0,26499,21040,25.9
