업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,3825,3802,0.6,26531,18742,41.6
레저스포츠,1979,1712,15.6,26531,18742,41.6
문화관광,2627,1913,37.3,26531,18742,41.6
쇼핑,5674,3274,73.3,26531,18742,41.6
숙박,828,380,117.9,26531,18742,41.6
역사관광,360,358,0.6,26531,18742,41.6
음식,10814,6963,55.3,26531,18742,41.6
자연관광,298,322,-7.5,26531,18742,41.6
체험관광,126,18,600.0,26531,18742,41.6
