업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,214,46,365.2,16595,11065,50.0
레저스포츠,155,107,44.9,16595,11065,50.0
문화관광,1527,1254,21.8,16595,11065,50.0
쇼핑,2066,1284,60.9,16595,11065,50.0
숙박,561,261,114.9,16595,11065,50.0
역사관광,69,55,25.5,16595,11065,50.0
음식,11980,8037,49.1,16595,11065,50.0
자연관광,16,21,-23.8,16595,11065,50.0
체험관광,7,,,16595,11065,50.0
