성/연령,지역명,비율
50대 남성,강원특별자치도 양양군,10.5
20대 남성,강원특별자치도 양양군,10.3
40대 남성,강원특별자치도 양양군,10.2
30대 남성,강원특별자치도 양양군,8.8
50대 여성,강원특별자치도 양양군,8.5
60대 남성,강원특별자치도 양양군,8.2
40대 여성,강원특별자치도 양양군,8.1
20대 여성,강원특별자치도 양양군,7.9
30대 여성,강원특별자치도 양양군,7.5
60대 여성,강원특별자치도 양양군,6.4
10대 남성,강원특별자치도 양양군,3.4
70대 이상 남성,강원특별자치도 양양군,3.2
10대 여성,강원특별자치도 양양군,2.9
70대 이상 여성,강원특별자치도 양양군,2.7
10대 미만 남성,강원특별자치도 양양군,0.7
10대 미만 여성,강원특별자치도 양양군,0.6
