업종중분류명,지역명,비율
음식,경기도 파주시,40.4
쇼핑,경기도 파주시,15.9
기타관광,경기도 파주시,15.0
문화관광,경기도 파주시,10.4
레저스포츠,경기도 파주시,10.2
숙박,경기도 파주시,4.3
역사관광,경기도 파주시,1.8
자연관광,경기도 파주시,1.8
체험관광,경기도 파주시,0.2
