성/연령,지역명,비율
50대 남성,경기도 용인시 처인구,12.8
40대 남성,경기도 용인시 처인구,11.7
30대 남성,경기도 용인시 처인구,10.0
20대 남성,경기도 용인시 처인구,9.8
50대 여성,경기도 용인시 처인구,8.8
60대 남성,경기도 용인시 처인구,8.1
40대 여성,경기도 용인시 처인구,7.7
20대 여성,경기도 용인시 처인구,7.5
30대 여성,경기도 용인시 처인구,6.5
60대 여성,경기도 용인시 처인구,5.2
10대 남성,경기도 용인시 처인구,3.1
10대 여성,경기도 용인시 처인구,3.0
70대 이상 남성,경기도 용인시 처인구,2.5
70대 이상 여성,경기도 용인시 처인구,2.1
10대 미만 여성,경기도 용인시 처인구,0.7
10대 미만 남성,경기도 용인시 처인구,0.5
