성/연령,지역명,비율
50대 남성,경기도 파주시,11.7
20대 남성,경기도 파주시,11.2
40대 남성,경기도 파주시,11.0
30대 남성,경기도 파주시,9.5
50대 여성,경기도 파주시,8.9
40대 여성,경기도 파주시,7.7
60대 남성,경기도 파주시,7.6
30대 여성,경기도 파주시,6.9
20대 여성,경기도 파주시,6.8
60대 여성,경기도 파주시,5.5
10대 남성,경기도 파주시,3.3
10대 여성,경기도 파주시,3.0
70대 이상 남성,경기도 파주시,2.9
70대 이상 여성,경기도 파주시,2.7
10대 미만 여성,경기도 파주시,0.7
10대 미만 남성,경기도 파주시,0.6
