업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,3692,4662,-20.8,22355,20530,8.9
레저스포츠,1418,1008,40.7,22355,20530,8.9
문화관광,2239,2375,-5.7,22355,20530,8.9
쇼핑,4337,4345,-0.2,22355,20530,8.9
숙박,762,692,10.1,22355,20530,8.9
역사관광,627,590,6.3,22355,20530,8.9
음식,8843,6390,38.4,22355,20530,8.9
자연관광,280,370,-24.3,22355,20530,8.9
체험관광,157,98,60.2,22355,20530,8.9
