업종대분류명,업종중분류명,중분류 소비액(천원)
쇼핑업,대형쇼핑몰,237612.0
쇼핑업,레저용품쇼핑,1828.0
쇼핑업,기타관광쇼핑,110112.0
숙박업,호텔,1124.0
숙박업,기타숙박,93312.0
식음료업,일반외식업,65438.0
식음료업,제과음료업,10094.0
여가서비스업,관광유원시설,1060.0
여가서비스업,골프장,20013.0
여가서비스업,기타레저,2473.0
여가서비스업,문화서비스,676.0
운송업,육상운송,17038.0
의료웰니스업,의료관광,6431.0
의료웰니스업,뷰티,5383.0
