순위,분류,관련 키워드,언급건수
1,기타가족,가족,5362
2,친구,친구,3817
3,회사동료,직원,2912
4,기타가족,엄마,2183
5,싱글,혼자,2042
6,친구,친구들,1782
7,자녀,학생,1600
8,부모님,부모,1446
9,배우자,남편,1382
10,자녀,청소년,1212
11,부모님,부모님,1112
12,기타가족,가정,1044
13,친구,지인,1039
13,부모님,아빠,1039
15,회사동료,대리,1014
16,자녀,자녀,855
17,기타가족,언니,790
18,연인,연인,767
19,기타가족,동생,755
20,기타가족,오빠,747
21,연인,커플,710
22,자녀,아들,705
23,회사동료,직원들,667
24,자녀,애들,614
25,자녀,미성년자,484
26,배우자,신랑,451
27,부모님,어머니,440
28,회사동료,차장,380
29,연인,남자친구,377
30,부모님,할머니,375
31,싱글,혼자서,374
32,부모님,아버지,368
33,친구,프렌,367
34,기타가족,이모,365
35,학생,초등학생,361
36,회사동료,동료,358
37,학생,대학생,315
38,기타가족,동서,313
39,배우자,아내,292
40,자녀,딸,269
41,회사동료,임원,251
42,싱글,홀로,242
43,배우자,남편이랑,231
44,기타가족,형제,214
45,배우자,신부,210
46,배우자,부인,201
47,부모님,할아버지,190
48,부모님,엄빠,179
49,부모님,어머님,176
50,기타가족,조카,175
51,기타가족,장인,172
52,기타가족,막내,168
53,배우자,와이프,164
54,부모님,엄마아빠,159
55,연인,남친,152
55,기타가족,식구,152
57,기타가족,누나,151
58,자녀,외동,141
59,싱글,나홀로,137
60,기타가족,형,134
61,연인,여자친구,133
61,싱글,싱글,133
63,학생,중학생,128
64,기타가족,패밀리,125
64,친구,칭구,125
66,배우자,배우자,120
67,학생,고등학생,119
67,자녀,자식,119
69,기타가족,온가족,118
70,회사동료,부장,106
71,자녀,장남,100
71,기타가족,친척,100
73,학생,초딩,99
74,기타가족,자매,97
74,기타가족,사촌,97
76,자녀,장녀,93
77,기타가족,효자,89
78,친구,동창,87
79,부모님,아버님,85
80,기타가족,형님,83
81,부모님,아부지,79
82,기타가족,손녀,74
83,연인,남친이,72
84,부모님,아비,70
85,싱글,나혼자,68
86,부모님,시부,67
87,기타가족,고모,66
88,기타가족,남매,65
89,기타가족,시댁,62
90,기타가족,남동생,61
91,기타가족,이모님,60
92,자녀,우리아이,59
93,연인,애인,58
93,자녀,딸래미,58
95,기타가족,삼촌,56
95,회사동료,사원,56
97,기타가족,손자,55
97,학생,고딩,55
99,자녀,아드님,54
100,학생,고3,50
101,기타가족,며느리,48
102,기타가족,태아,47
103,부모님,친정엄마,44
104,기타가족,여동생,43
104,기타가족,손주,43
104,부모님,울엄마,43
104,친구,절친,43
108,자녀,따님,42
109,부모님,외할머니,41
110,기타가족,형부,40
110,기타가족,막둥이,40
110,기타가족,사위,40
110,자녀,딸아이,40
114,연인,예랑,37
114,자녀,울애,37
116,연인,여친,35
116,부모님,모녀,35
118,부모님,어무니,34
119,기타가족,장모,33
119,배우자,서방,33
121,회사동료,직장동료,32
122,자녀,워킹맘,31
122,배우자,예랑이,31
