순위,분류,관련 키워드,언급건수
1,휴식/힐링,힐링,1828
2,휴식/힐링,나들이,1632
3,레포츠,캠핑,1285
4,레포츠,빠지,956
5,레포츠,등산,589
6,기타,투어,582
7,기타,데이트코스,323
8,휴식/힐링,즐길거리,313
9,휴식/힐링,피크닉,244
10,레포츠,산행,198
11,휴식/힐링,불멍,190
12,레포츠,글램핑,168
13,레포츠,게이트볼,163
14,레포츠,낚시,162
15,휴식/힐링,단풍놀이,160
16,레포츠,레저,159
17,기타,해외여행,147
18,기타,부산여행,129
19,휴식/힐링,휴양,127
20,휴식/힐링,가을여행,119
21,미식,카페투어,116
22,기타,답사,114
23,미식,맛집탐방,92
24,휴식/힐링,드라이브코스,85
25,미식,먹부림,77
26,레포츠,카약,69
27,미식,고기파티,66
28,레포츠,스쿼시,62
29,레포츠,스키,61
30,레포츠,트레킹,57
30,미식,빵지순례,57
32,체험,공예체험,56
33,레포츠,차박,52
34,레포츠,오토캠핑,51
35,휴식/힐링,호캉스,50
36,레포츠,레포츠,49
36,레포츠,수상자전거,49
38,레포츠,클라이밍,47
39,휴식/힐링,물멍,44
40,휴식/힐링,야영,40
41,휴식/힐링,생태관광,32
41,휴식/힐링,힐링여행,32
43,레포츠,스쿠버,30
43,레포츠,트래킹,30
43,레포츠,프리다이빙,30
46,레포츠,수상레저,28
46,체험,수학여행,28
48,미식,바베큐파티,27
48,미식,맛집투어,27
48,레포츠,캠크닉,27
48,레포츠,ssi,27
48,체험,승마체험,27
53,휴식/힐링,테라피,26
54,레포츠,padi,25
54,체험,농촌체험,25
56,레포츠,오프로드,24
56,레포츠,캠프파이어,24
58,레포츠,스킨다이빙,23
58,레포츠,스노클링,23
58,레포츠,스노쿨링,23
58,레포츠,오픈워터,23
58,레포츠,스킨스쿠버,23
63,휴식/힐링,일광욕,22
63,휴식/힐링,신혼여행,22
65,체험,쿠킹클래스,21
65,기타,유럽여행,21
67,레포츠,백패킹,20
67,휴식/힐링,재충전,20
67,휴식/힐링,노을뷰,20
70,체험,시티투어,19
70,레포츠,서핑,19
72,체험,동물체험,18
73,체험,생태체험,17
74,기타,도보여행,15
74,기타,일본여행,15
76,레포츠,짚라인,13
76,기타,추억여행,13
76,체험,먹이주기체험,13
76,레포츠,캠프닉,13
80,체험,오프로드체험,12
80,체험,갯벌체험,12
80,레포츠,오프로드라이딩,12
80,체험,숲체험,12
84,레포츠,감성캠핑,11
84,체험,vr체험,11
84,레포츠,캠핑족,11
84,기타,스탬프투어,11
84,레포츠,골프여행,11
84,체험,동물먹이주기체험,11
84,레포츠,산악자전거,11
84,레포츠,암벽등반,11
84,체험,농장체험,11
84,체험,수확체험,11
94,미식,빵투어,10
94,체험,전통놀이체험,10
94,레포츠,모토캠핑,10
94,레포츠,노지캠핑,10
98,기타,자유여행,9
98,레포츠,수상스키,9
98,레포츠,산악오토바이,9
98,휴식/힐링,촌캉스,9
102,레포츠,웨이크보드,8
102,휴식/힐링,허니문,8
102,기타,제주여행,8
102,체험,역사체험,8
106,체험,도자기체험,7
106,체험,템플스테이,7
106,기타,테마여행,7
106,기타,세계여행,7
106,휴식/힐링,하늘멍,7
106,휴식/힐링,차크닉,7
112,체험,물레체험,6
112,레포츠,하이킹,6
112,체험,공포체험,6
112,레포츠,바다낚시,6
112,미식,먹킷리스트,6
112,체험,염색체험,6
112,체험,요리체험,6
119,레포츠,민물낚시,5
119,휴식/힐링,우정여행,5
119,레포츠,패러글라이딩,5
119,휴식/힐링,근교여행,5
123,기타,걷기여행,4
123,기타,기차여행,4
123,레포츠,패들보드,4
123,체험,공방체험,4
123,레포츠,골프투어,4
123,미식,애프터눈티,4
123,체험,놀이체험,4
123,휴식/힐링,석양뷰,4
123,휴식/힐링,카캉스,4
123,휴식/힐링,숲멍,4
123,레포츠,번지점프,4
123,체험,미술체험,4
