성/연령,지역명,비율
20대 남성,경기도 파주시,11.8
50대 남성,경기도 파주시,11.7
40대 남성,경기도 파주시,11.4
30대 남성,경기도 파주시,9.9
50대 여성,경기도 파주시,8.9
40대 여성,경기도 파주시,8.2
30대 여성,경기도 파주시,7.4
20대 여성,경기도 파주시,7.1
60대 남성,경기도 파주시,6.7
60대 여성,경기도 파주시,4.8
10대 남성,경기도 파주시,3.4
10대 여성,경기도 파주시,2.9
70대 이상 남성,경기도 파주시,2.5
70대 이상 여성,경기도 파주시,2.2
10대 미만 여성,경기도 파주시,0.6
10대 미만 남성,경기도 파주시,0.5
