업종중분류명,지역명,비율
음식,대구광역시 동구,31.9
기타관광,대구광역시 동구,20.4
쇼핑,대구광역시 동구,19.5
문화관광,대구광역시 동구,15.8
역사관광,대구광역시 동구,5.9
숙박,대구광역시 동구,3.5
자연관광,대구광역시 동구,1.5
레저스포츠,대구광역시 동구,1.1
체험관광,대구광역시 동구,0.4
