업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,4358,5135,-15.1,30603,37870,-19.2
레저스포츠,2679,2825,-5.2,30603,37870,-19.2
문화관광,4752,4821,-1.4,30603,37870,-19.2
쇼핑,349,6969,-95.0,30603,37870,-19.2
숙박,1300,1286,1.1,30603,37870,-19.2
역사관광,715,639,11.9,30603,37870,-19.2
음식,15555,15254,2.0,30603,37870,-19.2
자연관광,708,746,-5.1,30603,37870,-19.2
체험관광,187,195,-4.1,30603,37870,-19.2
