업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,4224,4812,-12.2,37127,44736,-17.0
레저스포츠,2584,2698,-4.2,37127,44736,-17.0
문화관광,4691,4488,4.5,37127,44736,-17.0
쇼핑,334,8552,-96.1,37127,44736,-17.0
숙박,1209,1372,-11.9,37127,44736,-17.0
역사관광,778,728,6.9,37127,44736,-17.0
음식,22169,21053,5.3,37127,44736,-17.0
자연관광,839,748,12.2,37127,44736,-17.0
체험관광,299,285,4.9,37127,44736,-17.0
