업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,182,190,-4.2,22918,21666,5.8
레저스포츠,346,274,26.3,22918,21666,5.8
문화관광,3313,2265,46.3,22918,21666,5.8
쇼핑,279,2235,-87.5,22918,21666,5.8
숙박,1208,910,32.7,22918,21666,5.8
역사관광,91,91,0.0,22918,21666,5.8
음식,17476,15669,11.5,22918,21666,5.8
자연관광,15,14,7.1,22918,21666,5.8
체험관광,8,18,-55.6,22918,21666,5.8
