순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,제3땅굴,202111,1419,1419.0
2,경기도,파주시,임진각관광지,202111,463,463.0
3,경기도,파주시,통일전망대,202111,218,218.0
4,경기도,파주시,율곡선생유적지,202111,61,61.0
5,경기도,파주시,황포돛배,202111,24,24.0
6,경기도,파주시,헤이리예술마을,202111,23,23.0
7,경기도,파주시,파주장릉,202111,4,4.0
8,경기도,파주시,소울원,202111,2,2.0
