성/연령,지역명,비율
50대 남성,경기도 파주시,12.0
40대 남성,경기도 파주시,11.6
30대 남성,경기도 파주시,10.0
20대 남성,경기도 파주시,10.0
50대 여성,경기도 파주시,9.1
40대 여성,경기도 파주시,8.4
30대 여성,경기도 파주시,7.5
60대 남성,경기도 파주시,7.2
20대 여성,경기도 파주시,6.8
60대 여성,경기도 파주시,5.1
10대 남성,경기도 파주시,3.1
10대 여성,경기도 파주시,2.9
70대 이상 남성,경기도 파주시,2.7
70대 이상 여성,경기도 파주시,2.4
10대 미만 여성,경기도 파주시,0.7
10대 미만 남성,경기도 파주시,0.6
