업종중분류명,지역명,비율
음식,경기도 파주시,38.5
쇼핑,경기도 파주시,19.9
기타관광,경기도 파주시,19.4
문화관광,경기도 파주시,9.3
레저스포츠,경기도 파주시,6.7
숙박,경기도 파주시,3.4
역사관광,경기도 파주시,1.7
자연관광,경기도 파주시,0.9
체험관광,경기도 파주시,0.3
