성/연령,지역명,비율
50대 남성,경기도 시흥시,13.5
30대 남성,경기도 시흥시,12.5
40대 남성,경기도 시흥시,12.5
20대 남성,경기도 시흥시,9.9
50대 여성,경기도 시흥시,9.3
40대 여성,경기도 시흥시,7.7
30대 여성,경기도 시흥시,7.6
20대 여성,경기도 시흥시,7.3
60대 남성,경기도 시흥시,6.3
60대 여성,경기도 시흥시,3.8
10대 남성,경기도 시흥시,2.9
10대 여성,경기도 시흥시,2.7
70대 이상 남성,경기도 시흥시,1.6
70대 이상 여성,경기도 시흥시,1.3
10대 미만 여성,경기도 시흥시,0.6
10대 미만 남성,경기도 시흥시,0.5
