순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,제3땅굴,202103,83,83.0
2,경기도,파주시,통일전망대,202103,67,67.0
3,경기도,파주시,헤이리예술마을,202103,20,20.0
4,경기도,파주시,벽초지수목원,202103,19,19.0
5,경기도,파주시,우농타조농장,202103,17,17.0
