업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,2826,3628,-22.1,27405,36517,-25.0
레저스포츠,1741,1908,-8.8,27405,36517,-25.0
문화관광,3012,3400,-11.4,27405,36517,-25.0
쇼핑,297,6897,-95.7,27405,36517,-25.0
숙박,1043,1235,-15.5,27405,36517,-25.0
역사관광,528,633,-16.6,27405,36517,-25.0
음식,17491,18254,-4.2,27405,36517,-25.0
자연관광,322,409,-21.3,27405,36517,-25.0
체험관광,145,153,-5.2,27405,36517,-25.0
