업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
레저스포츠,117,65,80.0,17607,17464,0.8
문화관광,4226,3688,14.6,17607,17464,0.8
쇼핑,1589,2209,-28.1,17607,17464,0.8
숙박,1112,838,32.7,17607,17464,0.8
역사관광,3,2,50.0,17607,17464,0.8
음식,10507,10585,-0.7,17607,17464,0.8
자연관광,43,58,-25.9,17607,17464,0.8
체험관광,10,19,-47.4,17607,17464,0.8
