업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,98,111,-11.7,12248,20158,-39.2
레저스포츠,797,827,-3.6,12248,20158,-39.2
문화관광,1358,1191,14.0,12248,20158,-39.2
쇼핑,319,7898,-96.0,12248,20158,-39.2
숙박,350,260,34.6,12248,20158,-39.2
역사관광,464,578,-19.7,12248,20158,-39.2
음식,8772,9235,-5.0,12248,20158,-39.2
자연관광,15,,,12248,20158,-39.2
체험관광,75,58,29.3,12248,20158,-39.2
