업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,2603,3242,-19.7,31306,23763,31.7
레저스포츠,1042,1060,-1.7,31306,23763,31.7
문화관광,2736,2416,13.2,31306,23763,31.7
쇼핑,5862,5040,16.3,31306,23763,31.7
숙박,1130,931,21.4,31306,23763,31.7
역사관광,336,425,-20.9,31306,23763,31.7
음식,17297,10227,69.1,31306,23763,31.7
자연관광,208,347,-40.1,31306,23763,31.7
체험관광,92,75,22.7,31306,23763,31.7
