업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
레저스포츠,63,62,1.6,15394,10988,40.1
문화관광,2463,1037,137.5,15394,10988,40.1
쇼핑,2056,1654,24.3,15394,10988,40.1
숙박,835,680,22.8,15394,10988,40.1
역사관광,4,1,300.0,15394,10988,40.1
음식,9908,7492,32.2,15394,10988,40.1
자연관광,50,52,-3.8,15394,10988,40.1
체험관광,15,10,50.0,15394,10988,40.1
