업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,2580,3304,-21.9,24636,20050,22.9
레저스포츠,1067,1155,-7.6,24636,20050,22.9
문화관광,2558,2584,-1.0,24636,20050,22.9
쇼핑,4663,4408,5.8,24636,20050,22.9
숙박,1131,975,16.0,24636,20050,22.9
역사관광,279,358,-22.1,24636,20050,22.9
음식,12083,6953,73.8,24636,20050,22.9
자연관광,190,259,-26.6,24636,20050,22.9
체험관광,85,54,57.4,24636,20050,22.9
