순위,분류,관련 키워드,언급건수
1,기타가족,가족,4046
2,친구,친구,3352
3,회사동료,직원,2333
4,기타가족,엄마,2186
5,싱글,혼자,1611
6,부모님,부모,1530
7,친구,친구들,1487
8,배우자,남편,1333
9,부모님,부모님,1150
10,자녀,청소년,1098
11,기타가족,가정,1077
12,자녀,학생,1057
13,부모님,아빠,1032
14,친구,지인,941
15,기타가족,언니,850
16,자녀,아들,813
17,기타가족,동생,747
18,기타가족,오빠,705
19,회사동료,대리,648
20,자녀,애들,623
21,연인,연인,577
22,부모님,할머니,534
23,연인,커플,509
24,기타가족,동서,500
25,자녀,자녀,498
26,학생,대학생,453
27,기타가족,이모,430
28,배우자,신랑,416
29,회사동료,임원,413
30,회사동료,직원들,400
31,부모님,아버지,370
32,싱글,혼자서,366
33,부모님,어머니,344
34,학생,초등학생,324
35,회사동료,동료,314
35,연인,남자친구,314
37,친구,프렌,312
38,배우자,아내,273
39,자녀,딸,243
40,기타가족,식구,233
41,배우자,부인,226
42,배우자,남편이랑,223
43,기타가족,자매,221
44,부모님,엄빠,214
45,부모님,할아버지,205
46,기타가족,조카,198
47,배우자,와이프,186
48,기타가족,누나,184
49,기타가족,장인,180
50,부모님,엄마아빠,174
51,부모님,어머님,171
52,기타가족,형제,168
53,싱글,홀로,167
54,기타가족,막내,162
55,연인,여자친구,158
55,학생,중학생,158
57,연인,남친,154
58,기타가족,온가족,151
59,학생,초딩,135
60,학생,고등학생,128
61,자녀,외동,125
62,회사동료,부장,124
63,싱글,싱글,122
64,기타가족,패밀리,121
65,자녀,자식,113
66,친구,칭구,109
67,배우자,신부,106
68,기타가족,형,105
69,배우자,배우자,102
69,기타가족,사촌,102
71,부모님,아버님,91
72,자녀,장남,89
73,기타가족,시댁,85
74,기타가족,효자,80
75,기타가족,손자,77
76,자녀,우리아이,76
76,기타가족,친척,76
78,기타가족,이모님,70
78,부모님,아부지,70
80,기타가족,여동생,69
80,기타가족,형님,69
82,기타가족,며느리,68
83,부모님,시부,67
84,학생,고딩,62
84,기타가족,고모,62
84,자녀,미성년자,62
87,싱글,나홀로,61
88,연인,남친이,60
89,회사동료,사원,59
90,기타가족,형부,58
91,기타가족,남매,57
92,부모님,아비,55
93,싱글,나혼자,53
94,기타가족,남동생,52
95,친구,동창,51
95,기타가족,삼촌,51
97,자녀,아드님,49
97,자녀,딸래미,49
99,자녀,따님,47
100,부모님,모녀,45
100,친구,절친,45
100,회사동료,차장,45
103,기타가족,장모,44
104,부모님,할매,43
104,기타가족,손녀,43
106,부모님,친정엄마,41
106,자녀,울애,41
106,자녀,딸아이,41
109,연인,여친,40
109,기타가족,사위,40
111,기타가족,사촌동생,39
111,부모님,어무니,39
113,부모님,시부모님,38
113,부모님,시부모,38
113,부모님,외할머니,38
116,연인,예랑,36
117,부모님,울엄마,35
117,자녀,우리딸,35
119,기타가족,처제,34
119,부모님,장모님,34
121,자녀,울애기,33
122,기타가족,손주,32
123,배우자,서방,31
124,학생,고3,30
124,기타가족,막둥이,30
124,연인,애인,30
127,배우자,예랑이,29
128,학생,중딩,27
129,친구,룸메,25
129,자녀,딸램,25
131,자녀,워킹맘,24
131,자녀,큰아들,24
131,기타가족,친지,24
131,자녀,우리애,24
135,기타가족,태아,23
135,자녀,장녀,23
137,배우자,남편님,22
138,부모님,할무니,21
138,자녀,큰아이,21
140,부모님,엄니,20
140,학생,고2,20
140,자녀,딸내미,20
140,학생,중2,20
144,학생,중3,19
144,배우자,남표니,19
146,자녀,큰딸,18
146,자녀,아들래미,18
146,부모님,외할아버지,18
146,부모님,시어머니,18
150,자녀,큰애,17
150,친구,베프,17
152,자녀,우리아들,16
152,학생,중1,16
152,연인,남치니,16
152,자녀,둥이들,16
156,기타가족,친정식구,15
156,부모님,조부모,15
156,자녀,둘째딸,15
156,회사동료,직장동료,15
156,기타가족,외삼촌,15
161,부모님,할부지,14
161,기타가족,효녀,14
161,자녀,맏아들,14
161,배우자,남펴니,14
161,부모님,시어머님,14
161,배우자,예신,14
161,기타가족,친정식구들,14
161,회사동료,회사사람,14
169,기타가족,차남,13
169,자녀,아들녀석,13
169,자녀,아들램,13
169,기타가족,시누,13
169,부모님,할배,13
174,연인,여친님,12
174,부모님,할머님,12
174,배우자,마눌,12
174,학생,고삼,12
178,기타가족,가족모두,11
178,친구,여사친,11
178,친구,룸메이트,11
178,배우자,마님,11
178,배우자,마눌님,11
178,싱글,독신,11
184,연인,남친님,10
184,자녀,울딸,10
184,배우자,집사람,10
184,자녀,우리애들,10
184,기타가족,이모님들,10
184,부모님,장인어른,10
190,배우자,애엄마,9
190,부모님,시아버지,9
190,기타가족,시댁식구,9
190,자녀,저희딸,9
190,기타가족,혈육,9
190,배우자,울신랑,9
190,자녀,외동딸,9
190,자녀,우리아이들,9
198,배우자,마누라,8
198,부모님,시모,8
198,기타가족,새언니,8
198,부모님,친정아빠,8
198,자녀,저희아이,8
203,기타가족,손주들,7
203,자녀,울아들,7
203,기타가족,숙모,7
203,싱글,싱글족,7
203,연인,예비신부,7
203,학생,초1,7
203,자녀,초보엄마,7
203,부모님,할아부지,7
203,부모님,시아버님,7
203,학생,재수생,7
203,학생,초3,7
203,자녀,차녀,7
203,배우자,와이프님,7
216,기타가족,시누이,6
216,기타가족,시댁식구들,6
216,자녀,아들딸,6
216,회사동료,여직원,6
216,배우자,남푠,6
221,기타가족,장손,5
221,학생,초6,5
221,자녀,삼둥이,5
221,회사동료,회사직원,5
221,자녀,손녀딸,5
221,기타가족,올케,5
221,부모님,어무이,5
221,기타가족,덩생,5
221,연인,예비신랑,5
221,학생,초4,5
221,기타가족,숙부,5
221,기타가족,울언니,5
221,배우자,남의편,5
221,부모님,친정아버지,5
221,학생,초2,5
221,기타가족,사돈,5
237,자녀,첫째아이,4
237,부모님,친정어머니,4
237,자녀,딸냄,4
237,자녀,첫째딸,4
237,자녀,첫아들,4
237,부모님,할아버님,4
237,자녀,아들내미,4
237,자녀,둘째아들,4
245,자녀,둘째아이,3
245,부모님,증조부,3
245,자녀,첫째아들,3
245,배우자,애아빠,3
245,자녀,울애들,3
245,배우자,아자씨,3
245,배우자,우리신랑,3
245,부모님,친정아부지,3
245,자녀,여식,3
245,배우자,저희남편,3
245,기타가족,손자들,3
245,자녀,울아이,3
245,부모님,시아빠,3
245,학생,초5,3
245,회사동료,회사동료,3
260,기타가족,외손자,2
260,기타가족,육촌,2
260,자녀,저희아들,2
260,자녀,큰놈,2
260,연인,썸남,2
260,친구,남사친,2
260,친구,프렌드,2
260,자녀,울아이들,2
260,자녀,젖먹이,2
260,기타가족,큰며느리,2
260,배우자,영감님,2
260,부모님,시엄마,2
260,자녀,직장맘,2
260,기타가족,맏며느리,2
260,배우자,새색시,2
260,자녀,저희애,2
260,부모님,외할무니,2
260,연인,남친몬,2
260,연인,썸녀,2
260,기타가족,시동생,2
260,자녀,외아들,2
281,배우자,안사람,1
281,배우자,애기아빠,1
281,배우자,아이아빠,1
281,부모님,시엄니,1
281,자녀,초보맘,1
281,배우자,낭군님,1
281,기타가족,외손녀,1
281,연인,보이프렌드,1
281,연인,걸프렌드,1
281,배우자,남푠님,1
281,배우자,저희신랑,1
281,부모님,외할배,1
281,배우자,애들아빠,1
281,자녀,작은놈,1
281,자녀,첫아이,1
281,친구,여행친구,1
281,기타가족,손자손녀,1
281,자녀,전업맘,1
281,부모님,할마,1
281,부모님,셤니,1
281,자녀,둥이맘,1
281,친구,여자사람친구,1
281,부모님,시어른,1
281,부모님,양가부모님,1
281,부모님,증조모,1
281,자녀,저희애들,1
281,자녀,맏딸,1
