업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,5123,4056,26.3,35188,22796,54.4
레저스포츠,2618,2024,29.3,35188,22796,54.4
문화관광,4687,2488,88.4,35188,22796,54.4
쇼핑,6392,4439,44.0,35188,22796,54.4
숙박,1144,571,100.4,35188,22796,54.4
역사관광,640,442,44.8,35188,22796,54.4
음식,13574,8266,64.2,35188,22796,54.4
자연관광,855,447,91.3,35188,22796,54.4
체험관광,155,63,146.0,35188,22796,54.4
