업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,4962,4220,17.6,42260,29848,41.6
레저스포츠,2514,1944,29.3,42260,29848,41.6
문화관광,4822,2826,70.6,42260,29848,41.6
쇼핑,7352,5593,31.5,42260,29848,41.6
숙박,1202,730,64.7,42260,29848,41.6
역사관광,725,531,36.5,42260,29848,41.6
음식,19527,13222,47.7,42260,29848,41.6
자연관광,909,681,33.5,42260,29848,41.6
체험관광,247,101,144.6,42260,29848,41.6
